,city,status,date,lat,lon
1151,Поставы,rescued,1944-07-05,55.11667,26.83333
1152,Почеп,occupied,1941-08-22,52.93333,33.45
1153,Почеп,rescued,1943-09-21,52.93333,33.45
1154,Починок,occupied,1941-07-17,54.24,32.27
1155,Починок,rescued,1943-09-16,54.24,32.27
1156,Прейли,occupied,1941-07-01,56.29417,26.72472
1157,Прейли,rescued,1944-07-28,56.29417,26.72472
1158,Прилуки,occupied,1941-09-17,50.6,32.4
1159,Прилуки,rescued,1943-09-18,50.6,32.4
1160,Хмельницкий,occupied,1941-07-08,49.2512,27.0
1161,Хмельницкий,rescued,1944-03-25,49.2512,27.0
1162,Прохладный,occupied,1942-08-31,43.750055,44.033333
1163,Прохладный,rescued,1943-01-05,43.750055,44.033333
1164,Пружаны,occupied,1941-06-23,52.55667,24.46444
1165,Пружаны,rescued,1944-07-16,52.55667,24.46444
1166,Псков,occupied,1941-07-09,57.81667,28.33333
1167,Псков,rescued,1944-07-23,57.81667,28.33333
1168,Пустошка,occupied,1941-07-16,56.33333,29.36667
1169,Пустошка,rescued,1944-02-27,56.33333,29.36667
1170,Путивль,occupied,1941-09-11,51.334703448783,33.868636146704
1171,Путивль,rescued,1943-09-02,51.334703448783,33.868636146704
1172,Пушкин,occupied,1941-09-18,59.43,30.25
1173,Пушкин,rescued,1944-01-24,59.43,30.25
1174,Пылтсамаа,occupied,1941-07-11,58.65,25.96667
1175,Пылтсамаа,rescued,1944-09-21,58.65,25.96667
1176,Пярну,occupied,1941-07-09,58.38472,24.51861
1177,Пярну,rescued,1944-09-23,58.38472,24.51861
1178,Пятигорск,occupied,1942-08-10,44.0499664,43.0600548
1179,Пятигорск,rescued,1943-01-11,44.0499664,43.0600548
1180,Пятихатки,occupied,1941-08-13,48.2445,33.4212
1181,Пятихатки,rescued,1943-10-19,48.2445,33.4212
1182,Рава-Русская,occupied,1941-06-27,50.1314,23.3721
1183,Рава-Русская,rescued,1944-07-20,50.1314,23.3721
1184,Радвилишкис,occupied,1941-06-26,55.8,23.55
1185,Радвилишкис,rescued,1944-07-26,55.8,23.55
1187,Радехов,rescued,1944-07-16,50.28278,24.6375
1188,Раздельная,occupied,1941-08-10,46.84861,30.07917
1189,Раздельная,rescued,1944-04-04,46.84861,30.07917
1190,Раквере,occupied,1941-08-07,59.35,26.35
1191,Раквере,rescued,1944-09-20,59.35,26.35
1192,Резекне,occupied,1941-07-04,56.50667,27.33083
1193,Резекне,rescued,1944-07-27,56.50667,27.33083
1194,Рени,occupied,1941-07-19,45.45,28.28333
1195,Рени,rescued,1944-08-26,45.45,28.28333
1196,Речица,occupied,1941-08-23,52.36389,30.39472
1197,Речица,rescued,1943-11-17,52.36389,30.39472
1198,Ржев,occupied,1941-10-14,56.2655833,34.3275694
1199,Ржев,rescued,1943-03-03,56.2655833,34.3275694
1200,Рибшево,occupied,1941-07-15,55.2547,32.0659
1201,Рибшево,rescued,1943-09-15,55.2547,32.0659
1202,Юрмала,occupied,1941-06-29,56.97222,23.79694
1203,Юрмала,rescued,1944-10-17,56.97222,23.79694
1204,Ровеньки,occupied,1942-07-20,48.08333,39.36667
1205,Ровеньки,rescued,1943-02-17,48.08333,39.36667
1206,Ровно,occupied,1941-06-28,50.61972,26.25139
1207,Ровно,rescued,1944-02-02,50.61972,26.25139
1208,Рогатин,occupied,1941-07-02,49.25,24.37
1209,Рогатин,rescued,1944-07-23,49.25,24.37
1210,Рокишкис,occupied,1941-06-27,55.9615778,25.5807028
1211,Рокишкис,rescued,1944-07-31,55.9615778,25.5807028
1212,Ромны,occupied,1941-09-10,50.742812790184,33.487908121222
1213,Ромны,rescued,1943-09-16,50.742812790184,33.487908121222
1214,Ромодан,occupied,1941-09-13,49.994874945457,33.330730713701
1215,Ромодан,rescued,1943-09-18,49.994874945457,33.330730713701
1216,Ропша,occupied,1941-09-15,59.729413,29.86239
1217,Ропша,rescued,1944-01-19,59.729413,29.86239
1218,Рославль,occupied,1941-08-03,53.94917,32.85694
1219,Рославль,rescued,1943-09-25,53.94917,32.85694
1220,Россошь,occupied,1942-07-07,50.2,39.58333
1221,Россошь,rescued,1943-01-16,50.2,39.58333
1222,Рубежное,occupied,1942-07-10,49.01667,38.36667
1223,Рубежное,rescued,1943-01-31,49.01667,38.36667
1224,Рудки,occupied,1941-06-28,49.65306,23.48806
1225,Рудки,rescued,1944-07-26,49.65306,23.48806
1226,Рудня,occupied,1941-07-14,54.57,31.04
1227,Рудня,rescued,1943-09-29,54.57,31.04
1228,Руиена,occupied,1941-07-05,57.89694,25.32611
1229,Руиена,rescued,1944-09-24,57.89694,25.32611
1232,Рыбница,occupied,1941-08-05,47.76639,29.00111
1233,Рыбница,rescued,1944-03-30,47.76639,29.00111
1234,Рыльск,occupied,1941-10-05,51.56667,34.68333
1235,Рыльск,rescued,1943-08-31,51.56667,34.68333
1236,Сабиле,occupied,1941-07-03,57.04583,22.57278
1237,Сабиле,rescued,1945-05-09,57.04583,22.57278
1238,Салацгрива,occupied,1941-07-04,57.74944,24.35861
1239,Салацгрива,rescued,1944-09-25,57.74944,24.35861
1240,Салдус,occupied,1941-06-29,56.66667,22.49361
1241,Салдус,rescued,1945-05-08,56.66667,22.49361
1242,Сальск,occupied,1942-07-31,46.48333,41.53333
1243,Сальск,rescued,1943-01-22,46.48333,41.53333
1244,Самбор,occupied,1941-06-29,49.51667,23.2
1245,Самбор,rescued,1944-08-07,49.51667,23.2
1246,Сарны,occupied,1941-07-08,51.32694,26.63306
1247,Сарны,rescued,1944-01-11,51.32694,26.63306
1248,Сватово,occupied,1942-07-09,49.40917,38.16194
1249,Сватово,rescued,1943-01-31,49.40917,38.16194
1252,Себеж,occupied,1941-07-09,56.28333,28.48333
1253,Себеж,rescued,1944-07-17,56.28333,28.48333
1254,Севастополь,occupied,1942-07-03,44.6,33.53333
1255,Севастополь,rescued,1944-05-09,44.6,33.53333
1256,Сенно,occupied,1941-07-05,54.8,29.7
1257,Сенно,rescued,1944-06-25,54.8,29.7
1258,Серафимович,occupied,1942-08-03,49.35,42.44
1259,Серафимович,rescued,1942-08-27,49.35,42.44
1260,Кадиевка,occupied,1942-07-12,48.54722,38.63611
1261,Кадиевка,rescued,1943-09-03,48.54722,38.63611
1262,Сигулда,occupied,1941-07-03,57.15389,24.85444
1263,Сигулда,rescued,1944-10-07,57.15389,24.85444
1264,Симферополь,occupied,1941-11-01,44.94806,34.10417
1265,Симферополь,rescued,1944-04-13,44.94806,34.10417
1266,Синди,occupied,1941-07-09,58.2402,24.4003
1267,Синди,rescued,1944-09-23,58.2402,24.4003
1268,Синельниково,occupied,1941-10-02,48.31778,35.51194
1269,Синельниково,rescued,1943-09-21,48.31778,35.51194
1270,Скалат,occupied,1941-07-05,49.43333,25.98333
1271,Скалат,rescued,1944-03-21,49.43333,25.98333
1272,Славута,occupied,1941-07-04,50.30278,26.86833
1273,Славута,rescued,1944-01-15,50.30278,26.86833
1274,Слоним,occupied,1941-06-26,53.08333,25.31667
1275,Слоним,rescued,1944-07-10,53.08333,25.31667
1276,Павловск,occupied,1941-09-17,59.41,30.26
1277,Павловск,rescued,1944-01-24,59.41,30.26
1278,Слуцк,occupied,1941-06-26,53.01667,27.55
1279,Слуцк,rescued,1944-06-30,53.01667,27.55
1280,Смела,occupied,1941-08-04,49.21667,31.86667
1281,Смела,rescued,1944-01-29,49.21667,31.86667
1282,Смилтене,occupied,1941-07-04,57.42417,25.90639
1283,Смилтене,rescued,1944-09-23,57.42417,25.90639
1284,Смоленск,occupied,1941-07-16,54.78278,32.04528
1285,Смоленск,rescued,1943-09-25,54.78278,32.04528
1286,Сморгонь,occupied,1941-06-25,54.48361,26.4
1287,Сморгонь,rescued,1944-07-04,54.48361,26.4
1288,Снежное,occupied,1941-10-31,48.01667,38.76667
1289,Снежное,rescued,1943-09-01,48.01667,38.76667
1290,Снятын,occupied,1941-07-06,48.45,25.56667
1291,Снятын,rescued,1944-03-29,48.45,25.56667
1293,Сокаль,rescued,1944-07-19,50.48333,24.28333
1294,Солнечногорск,occupied,1941-11-23,56.18444,36.995
1295,Солнечногорск,rescued,1941-12-12,56.18444,36.995
1296,Сороки,occupied,1941-07-15,48.0921,28.1751
1297,Сороки,rescued,1944-03-17,48.0921,28.1751
1298,Сортавала,occupied,1941-08-15,61.7,30.66667
1299,Сортавала,rescued,1944-09-24,61.7,30.66667
1300,Спас-Деменск,occupied,1941-10-04,54.2435,34.0108
1301,Спас-Деменск,rescued,1943-08-13,54.2435,34.0108
1302,Донецк,occupied,1941-10-21,48.00889,37.8
1303,Донецк,rescued,1943-09-08,48.00889,37.8
1304,Новомосковск,occupied,1941-11-22,54.02,38.16
1305,Новомосковск,rescued,1941-12-11,54.02,38.16
1306,Ивано-франковск,occupied,1941-07-02,48.92278,24.71056
1307,Ивано-франковск,rescued,1944-07-27,48.92278,24.71056
1308,Старая Русса,occupied,1941-08-09,57.59,31.21
1309,Старая Русса,rescued,1944-02-18,57.59,31.21
1310,Старица,occupied,1941-10-12,56.31,34.56
1311,Старица,rescued,1942-01-01,56.31,34.56
1312,Старобельск,occupied,1942-07-12,49.26667,38.91667
1313,Старобельск,rescued,1943-01-23,49.26667,38.91667
1314,Стародуб,occupied,1941-08-18,52.58333,32.76667
1315,Стародуб,rescued,1943-09-22,52.58333,32.76667
1316,Староконстантинов,occupied,1941-07-08,49.75556,27.22083
1317,Староконстантинов,rescued,1944-03-09,49.75556,27.22083
1318,Старые Дороги,occupied,1941-06-28,53.0222,28.1554
1319,Старые Дороги,rescued,1944-06-28,53.0222,28.1554
1320,Старый Крым,occupied,1941-11-02,45.0145,35.0519
1321,Старый Крым,rescued,1944-04-13,45.0145,35.0519
1322,Старый Самбор,occupied,1941-06-30,49.26,23.0
1323,Старый Самбор,rescued,1944-08-08,49.26,23.0
1324,Столбцы,occupied,1941-06-28,53.48333,26.73333
1325,Столбцы,rescued,1944-07-02,53.48333,26.73333
1326,Столин,occupied,1941-07-12,51.88333,26.85
1327,Столин,rescued,1944-07-07,51.88333,26.85
1328,Сторожинец,occupied,1941-07-04,48.15972,25.715
1329,Сторожинец,rescued,1944-03-29,48.15972,25.715
1330,Стренчи,occupied,1941-07-04,57.62722,25.685
1331,Стренчи,rescued,1944-09-24,57.62722,25.685
1332,Стрый,occupied,1941-07-01,49.15,23.51
1333,Стрый,rescued,1944-08-05,49.15,23.51
1334,Субате,occupied,1941-06-28,56.00361,25.90556
1335,Субате,rescued,1944-07-31,56.00361,25.90556
1336,Суджа,occupied,1941-10-18,51.190694,35.27083
1337,Суджа,rescued,1943-03-03,51.190694,35.27083
1338,Судовая вишня,occupied,1941-06-27,49.78917,23.37222
1339,Судовая вишня,rescued,1944-07-24,49.78917,23.37222
1340,Сумы,occupied,1941-10-10,50.906799260254,34.799235424162
1341,Сумы,rescued,1943-09-02,50.906799260254,34.799235424162
1342,Суоярви,occupied,1941-08-21,62.08333,32.36667
1343,Суоярви,rescued,1944-07-13,62.08333,32.36667
1344,Сураж,occupied,1941-08-17,53.01667,32.4
1345,Сураж,rescued,1943-09-25,53.01667,32.4
1346,Сууре-Яани,occupied,1941-07-11,58.32,25.28
1347,Сууре-Яани,rescued,1944-09-23,58.32,25.28
1348,Сухиничи,occupied,1941-10-07,54.1,35.35
1349,Сухиничи,rescued,1942-01-29,54.1,35.35
1350,Сычевка,occupied,1941-10-10,55.83333,34.28333
1351,Сычевка,rescued,1943-03-08,55.83333,34.28333
1352,Таганрог,occupied,1941-10-17,47.23917,38.88333
1353,Таганрог,rescued,1943-08-30,47.23917,38.88333
1354,Талсы,occupied,1941-07-03,57.24472,22.58889
1355,Талсы,rescued,1945-05-09,57.24472,22.58889
1356,Тальное,occupied,1941-07-29,48.8862861,30.7027056
1357,Тальное,rescued,1944-03-09,48.8862861,30.7027056
1358,Тапа,occupied,1941-08-04,59.16,25.57
1359,Тапа,rescued,1944-09-21,59.16,25.57
1360,Тернополь,occupied,1941-07-03,49.56667,25.6
1361,Тернополь,rescued,1944-04-14,49.56667,25.6
1362,Тарту,occupied,1941-07-24,58.36667,26.71667
1363,Тарту,rescued,1944-08-25,58.36667,26.71667
1364,Таруса,occupied,1941-10-24,54.71667,37.18333
1365,Таруса,rescued,1941-12-19,54.71667,37.18333
1367,Таураге,rescued,1944-10-10,55.25139,22.29028
1368,Тельшяй,occupied,1941-06-25,55.98611,22.25278
1369,Тельшяй,rescued,1944-10-08,55.98611,22.25278
1370,Темрюк,occupied,1942-08-24,45.26667,37.38333
1371,Темрюк,rescued,1943-09-27,45.26667,37.38333
1372,Тирасполь,occupied,1941-08-08,46.84028,29.64333
1373,Тирасполь,rescued,1944-04-12,46.84028,29.64333
1374,Тихвин,occupied,1941-11-08,59.644213,33.542105
1375,Тихвин,rescued,1941-12-09,59.644213,33.542105
1376,Тихорецк,occupied,1942-08-05,45.85,40.11667
1377,Тихорецк,rescued,1943-01-30,45.85,40.11667
1378,Торопец,occupied,1941-08-29,56.5,31.63333
1379,Торопец,rescued,1942-01-21,56.5,31.63333
1380,Тосно,occupied,1941-08-28,59.541179,30.875006
1381,Тосно,rescued,1944-01-26,59.541179,30.875006
1382,Тракай,occupied,1941-06-24,54.63333,24.93333
1383,Тракай,rescued,1944-07-12,54.63333,24.93333
1384,Теребовля,occupied,1941-07-05,49.3,25.7
1385,Теребовля,rescued,1944-03-22,49.3,25.7
1386,Трубчевск,occupied,1941-10-09,52.58333,33.76667
1387,Трубчевск,rescued,1943-09-18,52.58333,33.76667
1388,Тульчин,occupied,1941-07-23,48.67444,28.84972
1389,Тульчин,rescued,1944-03-15,48.67444,28.84972
1390,Турка,occupied,1941-06-27,49.0916,23.0148
1391,Турка,rescued,1944-09-26,49.0916,23.0148
1392,Тырва,occupied,1941-07-07,58,25.91667
1393,Тырва,rescued,1944-09-19,58,25.91667
1394,Тюри,occupied,1941-07-25,58.48,25.25
1395,Тюри,rescued,1944-09-22,58.48,25.25
1396,Узловая,occupied,1941-11-21,53.9791417,38.1600833
1397,Узловая,rescued,1941-12-14,53.9791417,38.1600833
1398,Укмерге,occupied,1941-06-24,55.26667,24.75
1399,Укмерге,rescued,1944-07-24,55.26667,24.75
1400,Унгены,occupied,1941-07-02,47.20417,27.79583
1401,Унгены,rescued,1944-08-22,47.20417,27.79583
1402,Унеча,occupied,1941-08-17,52.85,32.68333
1403,Унеча,rescued,1943-09-23,52.85,32.68333
1404,Урицк,occupied,1941-09-19,59.5,30.11
1405,Урицк,rescued,1944-01-20,59.5,30.11
1406,Устилуг,occupied,1941-06-23,50.86,24.15
1407,Устилуг,rescued,1944-07-21,50.86,24.15
1408,Утена,occupied,1941-06-25,55.5,25.60278
1409,Утена,rescued,1944-07-09,55.5,25.60278
1410,Высоцк,occupied,1941-08-26,60.625604,28.568277
1411,Высоцк,rescued,1944-06-27,60.625604,28.568277
1412,Фалешты,occupied,1941-07-04,47.57361,27.70917
1413,Фалешты,rescued,1944-03-27,47.57361,27.70917
1414,Фастов,occupied,1941-07-21,50.07472,29.91806
1415,Фастов,rescued,1943-11-07,50.07472,29.91806
1416,Фатеж,occupied,1941-10-22,52.08944,35.85889
1417,Фатеж,rescued,1943-02-07,52.08944,35.85889
1418,Хаапсалу,occupied,1941-07-09,58.95,23.53333
1419,Хаапсалу,rescued,1944-09-24,58.95,23.53333
1420,Харцызск,occupied,1941-10-23,48.03333,38.15
1421,Харцызск,rescued,1943-09-05,48.03333,38.15
1422,Херсон,occupied,1941-08-19,46.6425,32.625
1423,Херсон,rescued,1944-03-13,46.6425,32.625
1424,Хорол,occupied,1941-09-13,49.784030560289,33.258861027996
1425,Хорол,rescued,1943-09-19,49.784030560289,33.258861027996
1426,Хотин,occupied,1941-07-08,48.50778,26.485972
1427,Хотин,rescued,1944-04-03,48.50778,26.485972
1428,Хаапсалу,occupied,1941-07-09,58.95,23.53333
1429,Хаапсалу,rescued,1944-09-24,58.95,23.53333
1430,Харцызск,occupied,1941-10-23,48.03333,38.15
1431,Харцызск,rescued,1943-09-05,48.03333,38.15
1432,Херсон,occupied,1941-08-19,46.6425,32.625
1433,Херсон,rescued,1944-03-13,46.6425,32.625
1434,Хорол,occupied,1941-09-13,49.784030560289,33.258861027996
1435,Хорол,rescued,1943-09-19,49.784030560289,33.258861027996
1436,Хотин,occupied,1941-07-08,48.50778,26.485972
1437,Хотин,rescued,1944-04-03,48.50778,26.485972
1438,Цесис,occupied,1941-07-04,57.31306,25.27472
1439,Цесис,rescued,1944-09-26,57.31306,25.27472
1440,Часов Яр,occupied,1941-10-28,48.34,37.5
1441,Часов Яр,rescued,1943-09-05,48.34,37.5
1442,Червень,occupied,1941-07-02,53.70778,28.43222
1443,Червень,rescued,1944-07-02,53.70778,28.43222
1444,Чериков,occupied,1941-07-17,53.56667,31.36667
1445,Чериков,rescued,1943-10-01,53.56667,31.36667
1446,Черкассы,occupied,1941-08-22,49.44444,32.05972
1447,Черкассы,rescued,1943-12-14,49.44444,32.05972
1448,Черкесск,occupied,1942-08-11,44.213888,42.04431
1449,Черкесск,rescued,1943-01-17,44.213888,42.04431
1450,Чернигов,occupied,1941-09-09,51.5,31.3
1451,Чернигов,rescued,1943-09-21,51.5,31.3
1452,Чернобыль,occupied,1941-08-26,51.26667,30.21667
1453,Чернобыль,rescued,1943-11-16,51.26667,30.21667
1454,Черновцы,occupied,1941-07-05,48.29083,25.93444
1455,Черновцы,rescued,1944-03-29,48.29083,25.93444
1456,Чортков,occupied,1941-07-06,49.01667,25.8
1457,Чортков,rescued,1944-03-23,49.01667,25.8
1458,Торез,occupied,1941-10-31,48.0124,38.3745
1459,Торез,rescued,1943-09-02,48.0124,38.3745
1460,Чудово,occupied,1941-08-20,59.12806,31.65917
1461,Чудово,rescued,1944-01-29,59.12806,31.65917
1463,Шакяй,rescued,1944-10-10,54.95556,23.04444
1464,Шяуляй,occupied,1941-06-26,55.92806,23.31667
1465,Шяуляй,rescued,1944-07-27,55.92806,23.31667
1466,Шахты,occupied,1942-07-21,47.7122111,40.2083694
1467,Шахты,rescued,1943-02-12,47.7122111,40.2083694
1468,Швенчёнеляй,occupied,1941-06-26,55.16667,26
1469,Швенчёнеляй,rescued,1944-07-08,55.16667,26
1470,Швенчёнис,occupied,1941-06-27,55.13333,26.15556
1471,Швенчёнис,rescued,1944-07-07,55.13333,26.15556
1472,Шебекино,occupied,1942-06-14,50.40778,36.89694
1473,Шебекино,rescued,1943-02-09,50.40778,36.89694
1474,Шедува,occupied,1941-06-26,55.76667,23.75
1475,Шедува,rescued,1944-07-26,55.76667,23.75
1476,Шепетовка,occupied,1941-07-05,50.18333,27.06667
1477,Шепетовка,rescued,1944-02-11,50.18333,27.06667
1478,Шклов,occupied,1941-07-12,54.20833,30.28694
1479,Шклов,rescued,1944-06-27,54.20833,30.28694
1480,Петрокрепость,occupied,1941-09-08,59.5739,31.0143
1481,Петрокрепость,rescued,1943-01-18,59.5739,31.0143
1482,Шостка,occupied,1941-08-27,51.863015738937,33.489988774516
1483,Шостка,rescued,1943-09-03,51.863015738937,33.489988774516
1484,Шпола,occupied,1941-07-31,49,31.39
1485,Шпола,rescued,1944-01-27,49,31.39
1486,Шумское,occupied,1941-07-02,50.11944,26.11667
1487,Шумское,rescued,1944-02-26,50.11944,26.11667
1488,Щекино,occupied,1941-10-28,54,37.51667
1489,Щекино,rescued,1941-12-17,54,37.51667
1490,Щигры,occupied,1941-11-21,51.88111,36.90306
1491,Щигры,rescued,1943-02-05,51.88111,36.90306
1492,Щорс,occupied,1941-09-03,51.49,31.57
1493,Щорс,rescued,1943-09-21,51.49,31.57
1494,Элиста,occupied,1942-08-12,46.31667,44.26667
1495,Элиста,rescued,1942-12-31,46.31667,44.26667
1496,Элва,occupied,1941-07-10,58.23333,26.41667
1497,Элва,rescued,1944-08-25,58.23333,26.41667
1498,Светогорск,occupied,1941-08-21,61.10833,28.85833
1499,Светогорск,rescued,1944-09-24,61.10833,28.85833
1501,Юрбаркас,rescued,1944-10-09,55.077876092073,22.775606513463
1502,Юхнов,occupied,1941-10-05,54.75,35.23333
1503,Юхнов,rescued,1942-03-05,54.75,35.23333
1504,Яворов,occupied,1941-06-26,49.94694,23.39306
1505,Яворов,rescued,1944-07-23,49.94694,23.39306
1506,Ясиноватая,occupied,1941-10-22,48.11667,37.83333
1507,Ясиноватая,rescued,1943-09-07,48.11667,37.83333
1508,Яунелгава,occupied,1941-07-01,56.6175,25.08139
1509,Яунелгава,rescued,1944-09-18,56.6175,25.08139
1510,Наро-Фоминск,occupied,1941-10-22,55.23,36.44
1511,Наро-Фоминск,rescued,1941-12-26,55.23,36.44
1512,Одесса,occupied,1941-10-16,46.48611,30.72778
1513,Одесса,rescued,1944-04-10,46.48611,30.72778
1514,Умань,occupied,1941-07-30,48.75,30.21667
1515,Умань,rescued,1944-03-10,48.75,30.21667
1517,Смалининкай,rescued,1944-10-09,55.075,22.57778
1518,Биржай,occupied,1941-06-27,56.2,24.75
1519,Биржай,rescued,1944-07-30,56.2,24.75
1520,Тацинский,occupied,1942-07-16,48.19694,41.27306
1521,Тацинский,rescued,1942-12-24,48.19694,41.27306
